source,target,color
202479,206224,8
202479,206284,8
202479,206293,8
202479,198004,8
202479,198015,8
202479,198016,8
202479,199076,8
202479,199079,8
202479,199080,8
202479,206239,8
202479,206240,8
202479,199105,8
202479,205320,8
202479,206255,8
202479,202508,8
202479,203541,8
202479,205306,8
202479,200173,8
202479,203561,8
202479,206272,8
202479,206283,8
202479,202551,8
202479,203540,8
202479,201301,8
202479,201319,8
202479,202510,8
202479,207198,8
202479,203523,8
202479,204459,8
202479,206168,8
202479,205330,8
202479,205340,8
202479,202471,8
202479,203490,8
202479,201387,10
202479,201388,10
202479,206187,17
202479,206188,17
202479,203499,8
202479,202594,10
202479,203489,8
202479,203510,8
202479,207183,8
202492,202493,8
202492,203500,8
202492,204438,8
202492,205319,8
202492,205352,8
202492,205353,8
202492,206258,8
202492,206271,8
202492,206273,8
202492,207167,8
202492,199066,8
202492,203539,8
202492,204472,8
202492,208162,8
202492,208163,8
202492,207168,8
202492,205305,8
202492,202472,8
202492,202530,8
202492,199067,8
202492,201283,8
202492,203511,8
202492,203524,8
202492,198003,8
202492,201320,8
202492,202494,8
202492,202509,8
202492,202511,8
202492,203525,8
202492,204437,8
202492,205366,8
202492,206284,8
202492,206293,8
202492,198004,8
202492,198015,8
202492,198016,8
202492,199076,8
202492,199079,8
202492,199080,8
202492,206239,8
202492,206240,8
202492,199105,8
202492,205320,8
202492,206255,8
202492,202508,8
202492,203541,8
202492,205306,8
202492,200173,8
202492,206272,8
202492,206283,8
202492,202551,8
202492,203540,8
202492,201301,8
202492,201319,8
202492,202510,8
202492,207198,8
202492,203523,8
202492,204459,8
202492,206168,8
202492,205330,8
202492,205340,8
202492,202471,8
202492,203490,8
202492,206187,17
202492,206188,17
202492,203499,8
202492,203489,8
202492,203510,8
202492,207183,8
202493,205319,8
202493,205352,8
202493,205353,8
202493,206258,8
202493,206273,8
202493,207167,8
202493,204460,8
202493,207185,8
202493,207168,8
202493,205305,8
202493,202472,8
202493,204428,8
202493,202530,8
202493,203524,8
202493,198003,8
202493,202509,8
202493,203525,8
202493,204437,8
202493,204484,8
202493,206223,8
202493,206224,8
202493,206284,8
202493,198004,8
202493,198015,8
202493,198016,8
202493,199079,8
202493,199080,8
202493,206239,8
202493,202508,8
202493,203561,8
202493,206272,8
202493,206283,8
202493,204483,8
202493,202510,8
202493,201269,8
202493,203523,8
202493,206168,8
202493,201284,8
202493,202471,8
202493,203490,8
202493,203499,8
202493,203489,8
202493,203510,8
202493,203562,8
202493,204522,9
202493,204533,9
202493,204534,9
202493,205368,9
202493,205370,9
202493,205386,9
202493,205401,9
202493,205402,9
202493,206295,9
202493,206304,9
202493,206324,9
202493,206325,9
202493,206326,9
202493,207183,8
202493,208164,8
203500,205319,8
203500,206258,8
203500,206271,8
203500,207167,8
203500,209961,8
203500,210877,8
203500,207168,8
203500,205305,8
203500,198003,8
203500,204437,8
203500,198004,8
203500,198015,8
203500,198016,8
203500,199079,8
203500,199080,8
203500,205306,8
203500,206272,8
203500,203523,8
203500,202471,8
203500,203490,8
203500,203499,8
203500,203489,8
203500,203510,8
203500,207183,8
204438,205319,8
204438,205329,8
204438,206258,8
204438,207167,8
204438,204460,8
204438,207168,8
204438,196976,10
204438,204428,8
204438,206239,8
204438,205306,8
204438,201269,8
204438,205330,8
204438,202471,8
204438,203490,8
204438,207151,10
204438,203499,8
204438,202593,10
204438,202607,10
204438,203489,8
204438,207183,8
205319,205329,8
205319,206258,8
205319,206271,8
205319,207167,8
205319,204460,8
205319,207168,8
205319,204428,8
205319,202530,8
205319,201283,8
205319,203511,8
205319,203524,8
205319,198003,8
205319,202494,8
205319,202509,8
205319,204437,8
205319,198004,8
205319,198015,8
205319,198016,8
205319,199079,8
205319,199080,8
205319,206240,8
205319,205320,8
205319,206255,8
205319,199106,8
205319,202508,8
205319,199107,8
205319,206272,8
205319,201301,8
205319,201319,8
205319,201269,8
205319,203523,8
205319,201302,8
205319,201271,8
205319,201272,8
205319,205330,8
205319,201284,8
205319,202471,8
205319,203490,8
205319,203499,8
205319,202593,9
205319,202607,9
205319,203489,8
205319,203510,8
205319,207183,8
205329,205352,8
205329,205353,8
205329,206258,8
205329,206271,8
205329,207167,8
205329,204460,8
205329,207168,8
205329,204428,8
205329,202530,8
205329,203511,8
205329,203524,8
205329,198003,8
205329,202509,8
205329,204437,8
205329,198004,8
205329,198015,8
205329,198016,8
205329,199079,8
205329,199080,8
205329,199106,8
205329,202508,8
205329,199107,8
205329,206272,8
205329,201301,8
205329,201319,8
205329,201269,8
205329,203523,8
205329,204459,8
205329,201271,8
205329,201272,8
205329,205330,8
205329,201284,8
205329,202471,8
205329,203490,8
205329,203499,8
205329,202593,9
205329,202607,9
205329,203489,8
205329,203510,8
205329,207183,8
205352,205353,8
205352,206258,8
205352,206271,8
205352,206273,8
205352,207167,8
205352,208130,8
205352,208131,8
205352,208146,8
205352,203539,8
205352,204460,8
205352,204472,8
205352,207185,8
205352,208162,8
205352,207168,8
205352,208147,8
205352,202472,8
205352,202530,8
205352,208148,8
205352,203524,8
205352,202494,8
205352,202509,8
205352,203525,8
205352,204437,8
205352,204484,8
205352,205366,8
205352,206284,8
205352,206293,8
205352,206239,8
205352,199106,8
205352,202508,8
205352,203541,8
205352,199107,8
205352,202534,24
205352,203561,8
205352,200189,24
205352,200206,8
205352,200205,24
205352,206272,8
205352,206283,8
205352,200207,8
205352,202551,8
205352,203540,8
205352,203542,24
205352,200208,8
205352,207198,8
205352,201269,8
205352,203523,8
205352,205330,8
205352,205340,8
205352,201284,8
205352,202471,8
205352,203490,8
205352,201360,8
205352,201376,8
205352,201377,8
205352,203499,8
205352,202557,8
205352,203489,8
205352,203510,8
205352,203544,17
205352,203562,8
205352,206294,8
205352,207183,8
205352,207222,24
205352,207223,24
205352,208212,24
205352,208223,24
205352,208224,24
205353,206258,8
205353,206271,8
205353,206273,8
205353,207167,8
205353,203539,8
205353,204460,8
205353,204472,8
205353,207185,8
205353,207168,8
205353,202472,8
205353,202530,8
205353,203524,8
205353,198003,8
205353,202494,8
205353,202509,8
205353,203525,8
205353,207212,24
205353,198004,8
205353,198015,8
205353,198016,8
205353,199079,8
205353,199080,8
205353,206239,8
205353,199106,8
205353,202508,8
205353,199107,8
205353,202534,24
205353,203561,8
205353,200189,24
205353,200206,8
205353,200205,24
205353,206272,8
205353,206283,8
205353,200207,8
205353,202551,8
205353,203540,8
205353,203542,24
205353,204483,8
205353,200208,8
205353,207198,8
205353,201269,8
205353,203523,8
205353,205330,8
205353,205340,8
205353,201284,8
205353,202471,8
205353,203490,8
205353,203543,24
205353,201360,8
205353,201376,8
205353,201377,8
205353,203499,8
205353,202557,8
205353,203489,8
205353,203510,8
205353,203544,17
205353,203563,24
205353,203587,24
205353,204501,24
205353,205367,24
205353,205368,24
205353,205386,24
205353,205390,24
205353,206295,24
205353,206304,24
205353,206308,24
205353,206309,24
205353,206325,24
205353,206326,24
205353,207183,8
205353,207213,24
205353,207226,24
205353,207227,24
205353,207239,24
205353,207240,24
205353,208212,24
205353,208223,24
205353,208224,24
205353,208225,24
206258,206271,8
206258,206273,8
206258,207167,8
206258,208131,8
206258,208146,8
206258,209961,8
206258,210877,8
206258,195980,8
206258,197970,8
206258,203539,8
206258,204460,8
206258,204472,8
206258,208162,8
206258,208163,8
206258,207168,8
206258,208147,8
206258,202472,8
206258,204428,8
206258,202530,8
206258,197018,8
206258,197019,8
206258,197028,8
206258,203437,8
206258,203511,8
206258,203524,8
206258,198002,8
206258,198003,8
206258,202494,8
206258,202509,8
206258,202511,8
206258,203525,8
206258,204437,8
206258,204484,8
206258,204485,8
206258,205354,8
206258,205366,8
206258,206284,8
206258,206293,8
206258,198004,8
206258,198015,8
206258,198016,8
206258,199079,8
206258,199080,8
206258,202508,8
206258,203541,8
206258,202534,24
206258,203561,8
206258,200206,8
206258,200218,8
206258,206272,8
206258,206283,8
206258,200207,8
206258,202551,8
206258,203540,8
206258,203542,24
206258,204483,8
206258,200208,8
206258,207198,8
206258,201269,8
206258,203523,8
206258,204459,8
206258,205330,8
206258,205340,8
206258,201284,8
206258,203490,8
206258,203543,24
206258,203452,8
206258,201360,8
206258,204375,17
206258,205230,17
206258,205231,17
206258,207105,17
206258,203499,8
206258,203489,8
206258,207100,8
206258,207183,8
206271,207167,8
206271,208130,8
206271,208131,8
206271,208146,8
206271,209961,8
206271,210877,8
206271,203539,8
206271,204460,8
206271,204472,8
206271,207185,8
206271,196961,8
206271,207168,8
206271,202530,8
206271,203437,8
206271,203511,8
206271,203524,8
206271,203525,8
206271,204437,8
206271,200136,8
206271,201274,8
206271,199106,8
206271,202508,8
206271,202513,24
206271,203541,8
206271,199107,8
206271,200174,8
206271,203561,8
206271,200192,8
206271,200193,8
206271,206272,8
206271,200207,8
206271,202551,8
206271,203540,8
206271,204483,8
206271,200208,8
206271,201301,8
206271,201319,8
206271,201269,8
206271,203523,8
206271,204459,8
206271,205330,8
206271,205340,8
206271,201284,8
206271,202471,8
206271,203490,8
206271,201344,8
206271,201360,8
206271,203499,8
206271,203489,8
206271,203510,8
206271,204474,9
206271,204487,9
206271,205220,8
206271,205225,8
206271,207100,8
206271,207183,8
206273,207167,8
206273,208131,8
206273,208146,8
206273,209961,8
206273,210877,8
206273,197970,8
206273,203539,8
206273,204472,8
206273,207185,8
206273,208162,8
206273,208163,8
206273,209996,8
206273,207168,8
206273,208147,8
206273,202472,8
206273,202530,8
206273,208180,24
206273,208181,24
206273,203511,8
206273,203524,8
206273,198003,8
206273,202494,8
206273,202509,8
206273,203525,8
206273,204437,8
206273,204484,8
206273,204485,8
206273,206284,8
206273,198004,8
206273,198015,8
206273,198016,8
206273,199079,8
206273,199080,8
206273,202508,8
206273,202513,24
206273,203541,8
206273,203561,8
206273,200206,8
206273,200217,24
206273,200218,8
206273,201375,24
206273,206283,8
206273,200207,8
206273,202551,8
206273,203540,8
206273,203542,24
206273,204483,8
206273,200208,8
206273,207198,8
206273,201269,8
206273,203523,8
206273,204459,8
206273,205330,8
206273,205340,8
206273,201284,8
206273,202471,8
206273,203490,8
206273,203543,24
206273,201360,8
206273,203499,8
206273,203489,8
206273,203562,8
206273,203563,24
206273,207100,8
206273,207183,8
206273,208213,24
206273,208214,24
206273,209154,24
207167,208130,8
207167,208146,8
207167,209084,6
207167,209961,8
207167,210877,8
207167,197964,8
207167,197969,8
207167,197970,8
207167,199024,8
207167,203539,8
207167,204460,8
207167,204472,8
207167,208162,8
207167,209987,8
207167,207168,8
207167,205305,8
207167,211702,8
207167,202472,8
207167,204428,8
207167,202530,8
207167,208148,8
207167,203511,8
207167,203524,8
207167,198003,8
207167,202494,8
207167,202509,8
207167,203525,8
207167,204437,8
207167,204484,8
207167,204485,8
207167,205354,8
207167,205366,8
207167,206284,8
207167,206293,8
207167,207149,6
207167,198004,8
207167,198015,8
207167,198016,8
207167,199079,8
207167,199080,8
207167,201285,8
207167,200112,6
207167,201235,6
207167,205320,8
207167,202508,8
207167,203541,8
207167,205306,8
207167,201304,8
207167,201305,8
207167,203561,8
207167,201303,8
207167,206272,8
207167,206283,8
207167,200207,8
207167,202551,8
207167,203540,8
207167,203542,24
207167,204483,8
207167,200208,8
207167,201301,8
207167,201319,8
207167,203523,8
207167,204459,8
207167,205330,8
207167,205340,8
207167,202471,8
207167,203490,8
207167,201360,8
207167,203512,8
207167,204361,8
207167,205220,8
207167,207100,8
208130,208146,8
208130,207185,8
208130,208162,8
208130,208163,8
208130,208147,8
208130,204437,8
208130,203541,8
208130,200206,8
208130,206272,8
208130,200207,8
208130,204483,8
208130,200208,8
208130,201360,8
208130,205390,17
208130,206308,17
208130,206309,17
208131,208146,8
208131,207185,8
208131,208162,8
208131,208163,8
208131,197952,10
208131,207168,8
208131,208147,8
208131,206284,8
208131,203541,8
208131,203561,8
208131,206272,8
208131,206283,8
208131,203540,8
208131,204483,8
208131,201269,8
208131,207183,8
208146,207185,8
208146,208162,8
208146,208163,8
208146,207168,8
208146,204437,8
208146,204485,8
208146,205354,8
208146,205366,8
208146,206284,8
208146,206293,8
208146,207165,10
208146,208143,10
208146,200206,8
208146,206272,8
208146,206283,8
208146,200207,8
208146,204483,8
208146,200208,8
208146,201269,8
208146,203523,8
208146,201284,8
208146,201360,8
208146,203510,8
208146,203587,24
208146,204501,24
208146,205367,24
208146,207181,10
208146,207182,10
208146,206294,8
208146,207183,8
209074,209120,5
209074,209103,5
209074,210006,5
209074,205366,24
209074,206293,24
209074,209087,5
209074,209995,5
209074,201245,24
209074,201256,24
209074,201257,24
209074,201341,24
209074,203561,24
209074,203540,24
209074,202590,24
209074,202591,24
209074,203562,24
209074,206268,10
209074,206294,24
209074,207179,10
209074,207180,10
209074,207222,24
209074,207223,24
209074,208164,24
209074,208196,24
209074,208213,24
209074,208214,24
209074,209154,24
209084,196976,10
209084,208148,10
209084,198003,10
209084,198004,10
209084,198015,10
209084,198016,10
209084,199079,10
209084,199080,10
209084,200207,6
209084,200208,6
209084,201360,6
209084,210076,13
209084,208195,23
209084,208208,23
209084,208209,23
209084,210077,13
209084,211011,13
209084,211012,13
209084,211825,13
209084,211826,13
209961,197970,8
209961,204472,8
209961,209987,8
209961,200106,2
209961,201202,2
209961,201221,2
209961,203525,8
209961,207164,6
209961,205320,8
209961,202432,2
209961,203561,8
209961,205330,8
209961,205340,8
209961,203499,8
209961,210076,13
209961,210940,13
209961,208177,1
209961,212693,1
209961,211024,13
209961,210902,13
209961,210912,1
210877,197970,8
210877,204472,8
210877,209987,8
210877,197952,10
210877,200106,2
210877,201202,2
210877,201221,2
210877,203525,8
210877,207164,6
210877,205320,8
210877,203541,8
210877,202432,2
210877,203561,8
210877,205330,8
210877,205340,8
210877,203499,8
210877,208177,1
210877,212693,1
210877,213592,1
210877,214519,1
210877,211024,13
210877,209994,1
210877,210902,13
210877,210912,1
195980,197976,5
195980,197987,5
195980,198000,5
195980,199054,5
195980,203539,8
195980,204460,8
195980,204472,8
195980,207185,8
195980,208162,8
195980,208163,8
195980,209120,5
195980,209978,5
197969,198012,5
197969,199077,5
197969,207165,10
197969,208143,10
197969,207181,10
197969,207182,10
197970,197976,5
197970,197987,5
197970,198000,5
197970,199054,5
197970,207168,8
197970,197029,5
197970,198012,5
197970,199077,5
197970,206284,8
197970,198014,5
197970,198025,5
197970,199092,5
197970,206283,8
197970,207183,8
197976,199055,5
197976,199066,5
197976,209996,5
197976,197016,5
197976,197018,5
197976,197019,5
197976,197028,5
197976,197029,5
197976,198012,5
197976,199037,5
197976,199044,5
197976,199067,5
197976,199077,5
197976,198002,5
197976,198013,5
197976,198014,5
197976,198025,5
197976,207164,6
197976,206255,6
197986,202530,8
197986,197029,5
197986,198012,5
197986,199044,5
197986,199077,5
197986,202509,8
197986,198013,5
197986,198014,5
197986,198025,5
197986,207164,6
197986,202508,8
197986,203490,8
197986,203499,8
197986,203489,8
197986,205390,10
197986,206308,10
197986,206309,10
197987,199024,5
197987,197952,10
197987,196976,10
197987,197016,5
197987,197018,5
197987,197019,5
197987,197028,5
197987,197029,5
197987,199036,5
197987,199037,5
197987,199044,5
197987,198002,5
197987,198013,5
197987,198014,5
197987,198025,5
197987,200118,5
197987,199106,5
197987,199107,5
197987,200174,5
197987,200192,5
197987,200193,5
197987,201344,5
197988,197952,10
197988,199045,10
197988,196976,10
197988,199025,10
197988,203561,8
197988,203540,8
197988,201185,2
197988,202415,2
197988,201387,10
197988,201388,10
197988,202593,10
197988,202594,10
197988,202607,10
197988,206325,10
197988,206326,10
197999,199024,5
197999,199066,5
197999,197952,10
197999,199045,10
197999,196976,10
197999,197029,5
197999,199036,5
197999,199037,5
197999,199044,5
197999,199025,10
197999,200135,5
197999,198013,5
197999,198014,5
197999,198025,5
197999,200118,5
197999,203561,8
197999,203540,8
197999,201185,2
197999,202415,2
197999,201387,10
197999,201388,10
197999,202594,10
197999,206325,10
197999,206326,10
198000,199024,5
198000,199055,5
198000,199066,5
198000,207185,10
198000,197952,10
198000,199045,10
198000,196976,10
198000,197018,5
198000,197019,5
